Date,Open_x,High_x,Low_x,Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close,Volume_y
2019-03-07,42.1295,42.2711,41.6878,41.8035,102325333.0,43400,44950,43400,44450,38569.24219,11049749
2019-03-08,41.2741,41.941,41.0748,41.9012,99036351.46,44450,44800,43800,43800,38005.23438,7729069
2019-03-11,42.5283,43.4016,42.4944,43.3528,132097527.5,44400,44450,43650,43650,37875.08203,10717408
2019-03-12,43.6199,44.266,43.4634,43.8423,133981542.6,44300,44950,44150,44650,38742.77734,11431977
2019-03-13,44.1613,44.4215,43.8453,44.0337,128059578.3,44250,44450,43700,43850,38048.62891,8108343
2019-03-14,44.5631,44.6129,44.239,44.5232,97303784.83,43700,44300,43550,43850,38048.62891,18039161
2019-03-15,44.7934,45.3925,44.5261,45.1024,161115451.2,43800,44250,43700,44200,38352.3125,16814163
2019-03-18,45.0227,45.6548,45.0207,45.563,108199411.8,43950,44150,43450,43700,37918.46484,8188876
2019-03-19,45.6448,45.8013,45.0526,45.2011,130592692.3,43750,43900,43550,43900,38092.01172,7609563
2019-03-20,45.1293,45.9209,44.7634,45.598,128070753.3,43800,44200,43100,44050,38222.16406,9846242
2019-03-21,46.0445,47.5769,45.9957,47.2728,210599149.1,44600,46250,44050,45850,39784.01953,21138016
2019-03-22,47.3346,47.9038,46.229,46.2958,175000526.8,46850,47000,46250,46550,40391.41406,12535911
2019-03-25,46.4104,46.5221,45.2191,45.7415,180933074.4,45300,45650,44800,45500,39480.33594,8699728
2019-03-26,46.4474,46.7405,44.7266,45.2659,205508132.6,45500,45700,44900,45250,39263.39844,9729811
2019-03-27,45.7435,45.9827,45.2071,45.6747,123173259.3,44750,45600,44250,45350,39350.17188,9568081
2019-03-28,45.7933,45.9369,45.4424,45.7365,85752757.87,44950,45200,44300,44850,39222.49219,6821306
2019-03-29,45.9997,46.0575,45.6926,46.0286,97239623.72,44500,44900,44200,44650,39047.58203,11491713
2019-04-01,46.4404,46.4503,45.6528,46.3436,114975865.5,45200,45450,44850,45050,39397.40234,7362129
2019-04-02,46.3058,47.1232,46.2958,47.0186,93945632.89,45550,46100,45350,45750,40009.56641,9480688
2019-04-03,46.8331,47.6197,46.8073,47.3376,96034112.83,46750,46750,45800,46600,40752.91016,12436570
2019-04-04,47.202,47.5869,46.8053,47.4183,78877440.45,46150,47100,46150,46950,41058.99609,12650168
2019-04-05,47.6068,47.7623,47.4781,47.7394,76452507.38,46950,47550,46600,46850,40971.54688,8546339
2019-04-08,47.5998,48.525,47.5799,48.4941,106804046.5,47250,47250,46150,46650,40796.64063,8507909
2019-04-09,48.543,49.1571,48.2807,48.3455,147602091.9,46700,46950,46200,46650,40796.64063,6878761
2019-04-10,48.1451,48.6446,48.0255,48.6148,89528317.11,46400,46700,46050,46700,40840.37109,11883995
2019-04-11,48.6706,48.7054,48.0873,48.2109,86249792.32,46700,46800,46150,46250,40446.82422,13697399
2019-04-12,48.2737,48.504,47.5479,48.191,114557860.4,46050,46900,46000,46850,40971.54688,7668936
2019-04-15,48.1192,48.4323,47.9836,48.2807,72367159.08,47150,47500,47000,47050,41146.44531,8733019
2019-04-16,48.3355,48.7962,48.1153,48.2857,106039344.1,47400,47400,46800,47250,41321.35156,7730881
2019-04-17,48.3555,49.2856,48.1272,49.2238,119287429.7,47300,47600,47000,47050,41146.44531,5513658
2019-04-18,49.2218,49.4711,49.0773,49.3994,99846847.12,47200,47250,45500,45600,39878.37891,12808747
2019-04-22,49.1531,49.6615,49.0335,49.5628,80219705.19,45400,45900,45100,45350,39659.75,6006957
2019-04-23,49.5409,50.3435,49.4093,50.2766,96245231.83,45050,45500,45000,45200,39528.57422,6920566
2019-04-24,50.2467,50.5179,50.171,50.1989,72383516.83,45400,45650,44150,44750,39135.03906,13299267
2019-04-25,50.1212,50.3464,49.7063,49.7463,76520851.2,44250,45000,44100,44650,39047.58203,10868965
2019-04-26,49.6515,49.6765,48.9777,49.509,76957846.08,44200,45000,43800,44850,39222.49219,9739982
2019-04-29,49.5339,49.9138,49.3994,49.5827,91630534.82,45150,46150,45100,46150,40359.38281,8777517
2019-04-30,49.2059,49.2916,48.2509,48.6276,192032167.0,46000,46300,45350,45850,40097.01563,11121273
2019-05-02,50.8518,51.5288,50.4371,50.6834,132036824.9,45500,46150,45400,45900,40140.74219,8625126
2019-05-03,51.1061,51.3334,50.9476,51.3125,86215009.54,45900,46050,45300,45300,39616.02344,6562916
2019-05-07,49.8928,50.2607,48.6626,49.1601,159963240.4,45250,45300,44400,44850,39222.49219,12014907
2019-05-08,48.9267,49.7613,48.8889,49.167,108693246.5,44300,44850,44200,44250,38697.77344,10398754
2019-05-09,48.5608,48.8719,47.6596,48.6406,144054723.6,43900,44250,42450,42450,37123.63672,23029718
2019-05-10,48.0255,48.3755,46.895,47.9667,169400538.6,42600,43450,42450,42900,37517.16797,14579512
2019-05-13,45.6647,46.0874,44.4783,45.1792,236085478.4,42500,43200,42350,42650,37298.53516,7635079
2019-05-14,45.3447,46.1423,45.1024,45.897,150165983.5,41300,43100,41300,42650,37298.53516,11563730
2019-05-15,45.3088,46.6477,45.2529,46.4444,109119872.8,42700,43050,42550,42550,37211.08984,7670185
2019-05-16,46.1941,46.8232,45.9389,46.236,135785142.3,42350,42400,41350,41550,36336.55469,13687828
2019-05-17,45.4723,46.4404,45.4294,45.9767,135159170.7,41950,42050,40850,41200,36030.46875,13357951
2019-05-20,44.6448,44.8452,43.8572,44.5381,158727183.6,41650,42100,41550,42000,36730.08594,15752397
2019-05-21,45.0556,45.7365,44.932,45.3905,116602054.7,42600,43950,42350,43150,37735.80859,18812133
2019-05-22,44.923,45.1772,44.4095,44.4603,122290196.0,43700,43800,42400,43500,38041.88281,11033339
2019-05-23,43.7395,43.922,43.254,43.7047,150166227.3,43900,44000,43250,43850,38347.97266,12259006
2019-05-24,43.8373,44.3089,43.4494,43.5352,97486196.53,43800,43800,42400,42700,37342.25391,13966305
2019-05-28,43.5222,43.935,43.277,43.3568,114889136.8,42550,42950,42150,42550,37211.08984,24506881
2019-05-29,42.9171,43.6299,42.8154,43.1494,117080207.7,41850,42100,41300,41800,36555.1875,14930618
2019-05-30,43.287,43.6,42.9769,43.3737,87224528.43,42200,42700,42150,42550,37211.08984,11766018
2019-05-31,42.8703,43.297,42.5712,42.5891,111170603.0,42600,42800,42150,42500,37167.36328,11365999
2019-06-03,42.7197,43.28,41.4197,42.1544,166059934.1,42950,43900,42500,43800,38304.23828,15466580
2019-06-04,42.6808,43.7475,42.4545,43.6997,127302917.3,43400,43700,43000,43450,37998.16016,9913497
2019-06-05,44.8282,45.0008,44.0636,44.4075,122392429.9,44050,44200,43700,43900,38391.68359,12464135
2019-06-07,45.3676,46.6876,45.1911,46.2539,126137228.6,43600,44350,43450,44200,38654.04297,11683682
2019-06-10,46.6617,47.5261,46.6148,46.8471,107788522.3,44300,44850,44050,44800,39178.76563,8792182
2019-06-11,47.3985,47.6826,47.0954,47.3865,110715539.1,44800,45000,44550,44850,39222.49219,6664872
2019-06-12,47.1821,47.6746,47.0435,47.2369,75035107.15,44800,45050,44300,44600,39003.85938,8607439
2019-06-13,47.3595,47.872,47.0954,47.23,89099924.39,44200,44400,43400,43750,38260.51563,16906541
2019-06-14,46.5979,47.0914,46.2918,46.887,77124560.05,43750,44150,43300,44000,38479.13672,9322873
2019-06-17,46.9249,47.4243,46.7475,47.1672,60301840.19,43750,44050,43400,43900,38391.68359,11890424
2019-06-18,47.6945,48.7194,47.4861,48.2757,109145719.4,43750,44500,43650,44350,38785.23047,7994928
2019-06-19,48.5728,48.6226,47.9996,48.1322,86837381.14,45450,45450,45000,45350,39659.75,10417690
2019-06-20,48.7384,48.7982,48.1711,48.525,88439578.32,44850,45500,44850,45500,39790.92969,7147785
2019-06-21,48.3635,48.857,48.2009,48.3575,196498386.5,45750,45800,45200,45700,39965.83594,9454913
2019-06-24,48.2977,48.6895,48.2059,48.3077,74900402.52,45200,45800,45200,45500,39790.92969,6085066
2019-06-25,48.2707,48.4762,47.5061,47.5749,86615808.35,45200,45800,45200,45600,39878.37891,7076774
2019-06-26,48.1073,48.8919,48.0096,48.6028,107158181.4,45800,46000,45600,45700,39965.83594,9226097
2019-06-27,48.7194,49.0355,48.548,48.5878,85914442.54,46000,46600,45750,46500,40982.91406,12603534
2019-06-28,48.3336,48.533,47.9338,48.1451,127889450.0,47000,47000,46700,47000,41423.59766,12949231
2019-07-01,49.4212,49.7463,48.8081,49.0305,112293498.6,47350,47400,46250,46600,41071.05078,11383522
2019-07-02,48.9955,49.4113,48.9835,49.3176,69617194.61,46200,46900,45850,46250,40762.58203,8463073
2019-07-03,49.4492,49.7343,49.3086,49.7263,46707031.21,45750,46350,45200,45400,40013.43359,9669368
2019-07-05,49.4671,49.8898,49.3564,49.6815,70974996.6,45950,45950,45250,45650,40233.76953,7235395
2019-07-08,48.847,48.9935,48.2657,48.6546,104161886.9,44750,44800,44350,44400,39132.07813,7823843
2019-07-09,48.4622,49.0205,48.3655,48.9547,84591986.03,44850,45450,44700,45100,39749.02344,7646421
2019-07-10,49.1052,49.5598,49.0335,49.4372,73571454.27,45550,46150,45500,45550,40145.64063,9253930
2019-07-11,49.4572,49.7213,49.0703,49.0803,83004505.6,46350,46550,46150,46200,40718.51953,10989751
2019-07-12,49.2488,49.6247,49.187,49.4542,72330294.98,46350,46400,45800,46300,40806.65234,5245804
2019-07-15,49.6465,50.0802,49.6247,49.9217,69667359.16,45950,46650,45750,46450,40938.85156,4717226
2019-07-16,49.7712,50.139,49.504,49.7483,69336010.55,46450,46850,46300,46850,41291.39453,7407824
2019-07-17,49.6366,49.8948,49.4472,49.4671,57992829.63,46150,46350,45950,46050,40586.30859,5216602
2019-07-18,49.6247,50.0822,49.5529,50.0294,76387442.52,46450,46450,45650,46100,40630.37891,5143554
2019-07-19,50.0613,50.2308,49.2258,49.2836,86036075.42,46650,46950,46600,46800,41247.32422,8819393
2019-07-22,49.5409,50.4123,49.5309,50.4093,91579994.13,46800,47300,46600,47200,41599.86719,9009109
2019-07-23,50.7093,50.82,50.4271,50.802,75454494.48,47350,47550,47050,47300,41688.0,9061381
2019-07-24,50.5159,50.8798,50.3983,50.7602,61627245.67,47100,47150,46250,46400,40894.78125,8756522
2019-07-25,50.815,50.9018,50.2886,50.3604,57179346.88,47150,47200,46600,47200,41599.86719,8408838
2019-07-26,50.4721,51.0214,50.3903,50.5339,72427562.77,46650,47150,46550,47150,41555.79688,7873886
2019-07-29,50.7093,51.2407,50.7034,51.0094,89094837.93,46800,47050,46000,46100,40630.37891,6856846
2019-07-30,50.7821,51.1261,50.4321,50.7881,139502756.3,46300,46850,46300,46550,41026.98828,5551014
2019-07-31,52.6474,53.8528,51.3972,51.8239,284801424.6,46200,46600,45000,45350,39969.36328,12872916
2019-08-01,52.0333,53.0382,50.2906,50.7014,222056560.3,44900,45500,44850,45200,39837.15625,7811181
2019-08-02,49.9985,50.2138,49.0504,49.6286,167975776.0,44550,45500,44300,44950,39616.82813,12151374
2019-08-05,48.1611,48.3256,46.8471,47.0336,215376716.4,44350,44600,43600,43950,38735.47266,14214086
2019-08-06,47.7544,48.1811,47.202,47.9218,147268328.9,42500,43800,42500,43500,38338.86328,15083824
2019-08-07,47.536,48.545,47.1512,48.4223,137154188.5,43600,43900,43100,43200,38074.46094,10002533
2019-08-08,48.6994,49.511,48.509,49.487,111030594.2,43250,43500,42650,42650,37589.71094,16926881
2019-08-09,49.1551,49.511,48.6626,49.0803,100823634.5,43250,43350,43050,43150,38030.39063,9685147
2019-08-12,48.7403,49.3396,48.6306,48.9547,92068609.98,44000,44000,43550,43700,38515.13281,8466169
2019-08-13,49.0873,51.801,49.0404,51.0293,194686574.9,43500,43500,42950,43000,37898.17969,7276979
2019-08-14,49.6077,50.4093,49.4691,49.509,149670350.3,43900,44250,43500,43700,38515.13281,8750135
2019-08-16,49.8848,50.5847,49.7761,50.4252,117998548.3,43800,43900,43300,43900,38691.40234,9528115
2019-08-19,51.4271,51.9465,51.2865,51.3623,100054422.3,44350,44350,43500,43600,38426.99609,6014218
2019-08-20,51.491,52.0981,51.3543,51.3643,110241786.5,43950,44600,43550,44450,39176.14453,8434205
2019-08-21,52.0093,52.1719,51.6694,51.9247,88312700.49,44350,44800,44150,44500,39220.20703,6571717
2019-08-22,52.0582,52.3602,51.459,51.8797,91191942.09,44500,44700,43850,44050,38823.60547,8061177
2019-08-23,51.143,51.7811,49.0833,49.4811,191996235.8,43800,44200,43650,43950,38735.47266,5017381
2019-08-26,50.2667,50.5927,50.0702,50.4222,106746913.8,43050,43800,42950,43600,38426.99609,7954949
2019-08-27,50.7552,50.9276,49.6985,49.8559,106055698.9,43650,44200,43600,44050,38823.60547,16883932
2019-08-28,49.841,50.2308,49.6465,50.184,65350248.09,44100,44400,43750,44150,38911.74609,5758333
2019-08-29,50.9147,51.1161,50.4651,51.0393,86031262.78,44200,44200,43050,43400,38250.72266,10768862
2019-08-30,51.3165,51.3843,50.5947,50.9745,86665648.91,43750,44300,43750,44000,38779.52734,9899073
2019-09-03,50.4073,50.5409,49.8709,50.2268,82148661.03,43550,43650,43100,43250,38118.51953,9774941
2019-09-04,50.8878,51.1559,50.6246,51.0832,78697388.92,43250,44100,43150,44100,38867.67188,12441837
2019-09-05,51.7691,52.2486,51.6484,52.0811,98068515.33,44800,46100,44450,45700,40277.83594,18297430
2019-09-06,52.2686,52.3583,51.8927,52.0751,79293137.56,46500,46500,45850,46300,40806.65234,9896562
2019-09-09,52.461,52.8498,51.5388,52.2954,111838405.7,46450,47000,46300,46900,41335.46875,9434157
2019-09-10,52.2237,52.9336,51.6973,52.9136,130138081.9,47100,47200,46550,47000,41423.59766,9231792
2019-09-11,53.2516,54.6274,53.1698,54.5984,181376491.8,47300,47400,46800,47150,41555.79688,16141619
2019-09-16,53.1698,53.753,53.128,53.6962,86647550.88,47000,47100,46400,47100,41511.72656,15550926
2019-09-17,53.7112,53.9255,53.5038,53.8956,75296901.25,47000,47100,46800,46900,41335.46875,7006280
2019-09-18,53.9833,54.414,53.5815,54.3941,105014479.6,46900,47700,46800,47700,42040.54688,10413027
2019-09-19,54.2117,54.6384,53.8128,53.9594,90864561.55,48050,49200,47850,49150,43318.51172,16461413
2019-09-20,54.0581,54.3423,53.105,53.1698,237429801.4,49400,49600,49100,49200,43362.57031,15460210
2019-09-23,53.4629,53.6813,53.1498,53.4071,79528016.81,49250,49300,49000,49300,43450.70703,7568553
2019-09-24,53.9764,54.3243,53.0352,53.1578,128731101.4,49050,49650,48850,49500,43626.98047,7871955
2019-09-25,53.3662,54.088,53.0222,53.9764,92064992.98,49200,49350,48800,48900,43098.17188,9187141
2019-09-26,53.7212,53.9544,53.4331,53.6932,78171119.57,49000,49250,48900,49200,43362.57031,8494756
2019-09-27,53.8558,53.9594,53.0582,53.4331,103860410.1,48000,48700,48000,48400,42966.64063,8048041
2019-09-30,53.9444,54.8397,53.9186,54.6892,107780773.7,48050,49250,47900,49050,43543.66406,9497119
2019-10-01,54.9623,55.7301,54.746,54.8427,148194921.6,48900,49100,48650,48850,43366.12891,6206035
2019-10-02,54.4668,54.5954,53.2177,53.4649,146475308.4,48350,48400,47600,47600,42256.44531,8382463
2019-10-04,55.0979,55.5476,54.6692,55.429,142332143.3,47400,48650,47350,48000,42611.54688,9331695
2019-10-07,55.2534,56.1458,55.1478,55.4419,126498805.1,48350,48700,47650,47750,42389.59766,7047273
2019-10-08,55.1428,55.6901,54.7779,54.7959,119919523.9,47900,49000,47600,48900,43410.51563,14239367
2019-10-10,55.6573,56.2714,55.5017,56.1856,118610213.4,48200,49200,48000,48550,43099.80078,18639855
2019-10-11,56.8805,58.03,56.727,57.678,171959759.1,49000,49450,48800,49150,43632.44922,7783275
2019-10-14,57.361,58.1476,57.3052,57.5944,99978948.84,50000,50300,49850,50000,44387.02344,11130635
2019-10-15,57.7239,58.032,57.3561,57.4617,94356182.35,49900,50200,49900,50100,44475.80859,6058105
2019-10-16,56.9842,57.4418,56.9413,57.2325,78983535.07,50700,50900,50400,50700,45008.44141,9136282
2019-10-17,57.4089,57.6641,57.0201,57.4518,70736561.54,50500,50600,50100,50500,44830.90234,6701380
2019-10-18,57.2853,58.0151,57.2125,57.7279,99830218.56,50300,50900,49650,49900,44298.24219,8483106
2019-10-21,58.0011,58.8455,57.9523,58.7259,91600088.24,49900,50400,49800,50300,44653.34375,4406531
2019-10-22,58.8884,59.1456,58.5115,58.5963,92896301.94,50800,51500,50700,51200,45452.32031,10898729
2019-10-23,59.1196,59.3969,58.9023,59.3819,81628444.08,51300,51500,50800,51200,45452.32031,8663880
2019-10-24,59.7049,59.7766,59.0459,59.4815,73371267.51,52500,52500,50500,50700,45008.44141,21185785
2019-10-25,59.3769,60.2503,59.3081,60.2123,75226576.39,50800,51200,50500,50900,45185.99219,7879897
2019-10-28,60.4197,60.8633,60.2473,60.8135,98872235.39,50700,51500,50700,51300,45541.08594,6431522
2019-10-29,60.7936,60.9839,59.2353,59.4097,146240279.7,51400,51700,50800,51100,45363.54688,7581629
2019-10-30,59.7677,59.8983,58.9003,59.4019,127486788.5,50700,50800,50200,50400,44742.12109,8959435
2019-10-31,60.3758,60.8434,57.9373,60.7437,142475341.8,51000,51400,50300,50400,44742.12109,10304777
2019-11-01,60.9331,62.4933,60.8414,62.4665,154723423.4,50600,51200,50400,51200,45452.32031,8467846
2019-11-04,62.8354,62.962,62.3598,62.8772,105730568.2,51700,52300,51400,52300,46428.82422,13012411
2019-11-05,62.7656,63.0477,62.5881,62.7854,81799961.65,52400,52700,52100,52700,46783.92188,10581034
2019-11-06,62.6988,62.8752,62.3538,62.8134,77670727.91,52900,53500,52700,53300,47316.5625,14361133
2019-11-07,63.3707,63.7635,63.2171,63.5412,96909782.69,53400,53400,52400,52900,46961.46875,9257116
2019-11-08,63.3577,63.7855,62.9061,63.7117,71535764.86,53200,53300,52000,52100,46251.28125,11603290
2019-11-11,63.2631,64.285,63.2591,64.2172,83731468.25,52200,52200,51400,51600,45807.41016,8185952
2019-11-12,64.0586,64.3646,63.9041,64.1573,89201702.9,51800,52600,51600,52600,46695.14844,6576148
2019-11-13,63.9539,64.8502,63.9399,64.7744,105412620.3,52500,52500,52000,52500,46606.37109,6225196
2019-11-14,64.5989,64.8761,64.1922,64.3268,91440522.01,51900,52800,51900,52800,46872.69531,12010018
2019-11-15,64.581,65.0924,64.4175,65.0864,102456841.0,52900,53700,52600,53700,47671.66406,9703360
2019-11-18,65.0964,65.4992,64.7146,65.4185,88604243.06,53600,53800,53200,53500,47494.11719,7746554
2019-11-19,65.6159,65.6398,64.9998,65.2191,77860712.64,53200,53500,52700,53500,47494.11719,8907177
2019-11-20,65.0346,65.1662,63.7755,64.4624,108647670.9,53400,53400,52000,52000,46162.51172,12560070
2019-11-21,64.583,64.6597,63.9669,64.1693,123913340.9,51600,52100,50600,51000,45274.77344,14298646
2019-11-22,64.3148,64.4594,63.8841,64.1134,66680158.26,51000,51600,50900,51600,45807.41016,8478310
2019-11-25,64.3448,65.254,64.2968,65.238,85863023.18,52200,52600,51700,51800,45984.95313,9050625
2019-11-26,65.3785,65.4325,64.2918,64.7295,107524696.0,51900,52900,51800,51800,45984.95313,27372226
2019-11-27,65.0446,65.6358,64.9798,65.5999,66508646.71,51800,52300,51600,52200,46340.06641,7546261
2019-11-29,65.2929,65.6398,65.1224,65.4553,47584490.51,51200,51400,50200,50300,44653.34375,11179334
2019-12-02,65.4603,65.6986,64.5242,64.6977,96740196.99,50900,51300,50400,50400,44742.12109,18877252
2019-12-03,63.2661,63.5662,62.7676,63.5462,119946691.5,49800,50300,49500,49900,44298.24219,12059812
2019-12-04,63.9399,64.4903,63.8453,64.1065,68636411.11,49600,49850,49000,49450,43898.76953,13246549
2019-12-05,64.6079,65.1194,64.3488,65.0446,76193818.72,50200,50400,49500,49500,43943.15625,10449715
2019-12-06,65.5112,66.3726,65.4683,66.3027,108392783.8,50100,50900,49950,50400,44742.12109,11414563
2019-12-09,66.1293,66.3257,64.8831,65.3726,131400976.3,50900,51400,50700,51200,45452.32031,8470627
2019-12-10,65.7854,66.1463,65.1124,65.7554,92407481.47,51000,51600,50700,51500,45718.64063,6882771
2019-12-11,65.8372,66.3975,65.7604,66.3177,80530139.2,51500,52200,51400,51900,46073.71875,11379521
2019-12-12,65.5859,66.7544,65.4723,66.4862,140605626.1,53000,53300,52700,53300,47316.5625,29178697
2019-12-13,66.4862,67.4273,66.3556,67.3914,136505354.4,54500,54800,53900,54700,48559.41406,18120261
2019-12-16,67.8401,68.7722,67.8361,68.5449,130986387.6,54500,54900,54300,54700,48559.41406,11512405
2019-12-17,68.4731,69.0125,68.2837,68.6765,116674305.4,55800,56700,55400,56700,50334.88281,19358433
2019-12-18,68.53,69.0434,68.3635,68.516,118507109.8,56700,57200,56000,56300,49979.78906,15558208
2019-12-19,68.4572,68.866,68.3216,68.5828,100551243.1,57000,57300,55500,56000,49713.47656,14180520
2019-12-20,69.1231,69.2249,68.2239,68.4423,281859051.0,56100,56500,55600,56000,49713.47656,12095519
2019-12-23,68.7064,69.6176,68.6666,69.5588,100759210.6,56100,56400,55100,55500,49269.60547,9839252
2019-12-24,69.7273,69.7762,69.2907,69.6226,49484504.34,55600,55700,54800,55000,48825.73047,11868463
2019-12-26,69.7592,71.0214,69.7303,71.0034,95272186.86,54700,55400,54400,55400,49180.82422,9645034
2019-12-27,71.3015,71.9974,70.5647,70.9755,149408092.8,55700,56900,55500,56500,50479.89453,12313056
2019-12-30,70.8938,71.6864,69.8549,71.3983,147230550.1,56200,56600,55700,55800,49854.48047,8356767
2020-01-02,72.5537,73.6225,72.2955,73.5616,138461336.4,55500,56000,55000,55200,49318.42188,12993228
2020-01-03,72.779,73.6185,72.6185,72.8488,149575255.2,56000,56600,54900,55500,49586.45313,15422255
2020-01-06,71.9515,73.4649,71.7023,73.425,121038376.3,54900,55600,54600,55500,49586.45313,10278951
2020-01-07,73.435,73.6972,72.8607,73.0831,113823807.2,55700,56400,55600,55800,49854.48047,10009778
2020-01-08,72.781,74.5626,72.779,74.2575,135109542.8,56200,57400,55900,56800,50747.9375,23501171
2020-01-09,75.2475,76.0261,74.9963,75.8377,174022747.5,58400,58600,57400,58600,52356.14453,24102579
2020-01-10,76.069,76.5785,75.4968,76.0042,143791287.5,58800,59700,58300,59500,53160.25391,16000170
2020-01-13,76.3262,77.6581,76.2036,77.6312,124619469.1,59600,60000,59100,60000,53606.98047,11359139
2020-01-14,77.5664,77.7788,76.4578,76.5814,165987098.6,60400,61000,59900,60000,53606.98047,16906295
2020-01-15,76.378,77.2723,75.8187,76.2514,124452720.1,59500,59600,58900,59000,52713.52734,14300928
2020-01-16,76.8057,77.3191,76.4378,77.2075,111086571.4,59100,60700,59000,60700,54232.39063,14381774
2020-01-17,77.4597,78.0659,77.1497,78.0639,140675344.1,61900,62000,61000,61300,54768.46484,16025661
2020-01-21,77.688,78.1337,77.3929,77.5345,113142600.7,62000,62400,61200,61400,54857.80859,11142693
2020-01-22,78.026,78.373,77.717,77.8106,103944877.0,60500,62600,60400,62300,55661.91016,15339565
2020-01-23,77.8635,78.2663,77.3072,78.1845,106639144.1,61800,61800,60700,60800,54321.73828,14916555
2020-01-28,76.5615,77.9821,76.4618,77.8086,165599334.4,59400,59400,58300,58800,52534.83984,23664541
2020-01-29,79.4646,80.2961,78.7089,79.4367,221092872.8,59100,59700,58800,59100,52802.86328,16446102
2020-01-30,78.5106,79.3749,78.0679,79.321,129372404.5,58800,58800,56800,57200,51105.31641,20821939
2020-01-31,78.6032,79.0329,75.5066,75.8087,203728659.3,57800,58400,56400,56400,50390.5625,19749457
2020-02-03,74.5307,76.7818,74.0192,75.5984,177594773.8,55500,57400,55200,57200,51105.31641,23995260
2020-02-04,77.2255,78.2862,76.8157,78.0938,139450517.5,57100,59000,56800,58900,52624.1875,21800192
2020-02-05,79.2354,79.5414,78.1157,78.7269,121291829.0,60000,60200,58900,59500,53160.25391,19278165
2020-02-06,79.005,79.6541,78.4428,79.6511,107612495.0,60100,61100,59700,61100,54589.76563,14727159
2020-02-07,79.1416,79.3948,78.0679,78.5684,119840872.7,61100,61200,59700,60400,53964.35547,16402493
2020-02-10,77.1317,78.9402,77.05,78.9402,111352920.4,59200,59800,59100,59700,53338.93359,13107121
2020-02-11,79.4447,79.5185,78.2443,78.4676,96051803.63,59800,60700,59700,59900,53517.625,11071231
2020-02-12,78.9203,80.3339,78.9203,80.3279,115814658.3,60300,60700,59700,60500,54053.69531,12904207
2020-02-13,79.5883,80.0867,79.3819,79.7557,96484032.01,61200,61600,60500,60700,54232.39063,18449775
2020-02-14,79.7248,80.0279,79.2602,79.7757,81582055.01,60900,61900,60200,61800,55215.18359,13276067
2020-02-18,77.4199,78.5006,77.2374,78.3161,155561889.1,60800,60900,59700,59800,53428.28125,16674266
2020-02-19,78.5604,79.6829,78.5604,79.4487,95706433.38,59800,60400,59400,60200,53785.66797,12951496
2020-02-20,79.2054,79.7029,78.1207,78.6362,102409056.6,60700,61300,59600,60000,53606.98047,14591924
2020-02-21,78.2224,78.668,76.2265,76.8536,132082808.7,58800,59800,58500,59200,52892.21484,13777393
2020-02-24,72.9794,74.6742,71.0054,73.2037,226267540.7,57400,58100,56800,56800,50747.9375,25627537
2020-02-25,73.8836,74.2715,70.2458,70.7223,234901062.7,56200,58000,56200,57900,51730.73047,23885408
2020-02-26,70.3444,73.1329,70.3374,71.8458,202355599.9,56000,57000,56000,56500,50479.89453,25483102
2020-02-27,69.0125,70.2148,67.0106,67.1492,326481344.7,56300,56900,55500,55900,49943.83594,23209541
2020-02-28,63.1603,68.3515,62.939,67.1093,434708545.0,55000,55500,54200,54200,48424.96875,30054227
2020-03-02,69.2976,74.0032,68.181,73.3552,347654230.1,54300,55500,53600,55000,49139.72266,30403412
2020-03-03,74.5496,74.6304,70.165,71.0284,325330515.1,56700,56900,55100,55400,49497.11328,30330295
2020-03-04,72.777,74.4868,71.9615,74.3233,223195207.9,54800,57600,54600,57400,51284.0,24765728
2020-03-05,72.5507,73.5397,71.5408,71.9096,191010572.4,57600,58000,56700,57800,51641.38672,21698990
2020-03-06,69.2289,71.3963,69.0434,70.9556,230322184.6,56500,57200,56200,56500,50479.89453,18716656
2020-03-09,64.7515,68.2717,64.5671,65.3427,292000076.3,56500,56500,56500,56500,50479.89453,0
2020-03-10,68.0354,70.3235,66.1313,70.0513,290518663.4,53800,54900,53700,54600,48782.34766,32106554
2020-03-11,68.0983,69.0414,66.7424,67.6197,261078616.0,54300,54400,52000,52100,46548.72656,45707281
2020-03-12,62.8334,66.2858,60.8833,60.9411,426143545.3,52100,52100,52100,52100,46548.72656,0
2020-03-13,65.0286,68.7194,62.1016,68.2419,377526630.3,47450,51600,46850,49950,44627.8125,59462933
2020-03-16,59.3999,63.604,58.9203,59.4637,328332595.2,50100,50900,48800,48900,43689.68359,33339821
2020-03-17,60.7637,63.2441,58.5285,62.0796,329994914.2,46900,49650,46700,47300,42260.17578,51218151
2020-03-18,58.8625,61.3758,58.2114,60.5572,305736080.6,47750,48350,45600,45600,40741.30859,40152623
2020-03-19,60.7338,62.0756,59.5613,60.0927,276839408.6,46400,46650,42300,42950,38373.66406,56925513
2020-03-20,60.6829,61.8254,55.9723,56.2783,409055319.1,44150,45500,43550,45400,40562.60938,49730008
2020-03-23,55.9912,56.0959,52.1968,55.084,342924585.6,42600,43550,42400,42500,37971.60938,41701626
2020-03-24,58.027,60.8085,57.5206,60.6082,292800749.1,43850,46950,43050,46950,41947.45703,49801908
2020-03-25,61.5592,63.3996,59.9741,60.2771,309166230.5,48950,49600,47150,48650,43466.32813,52735922
