Date,Open,High,Low,Close,Adj Close,Volume
2/1/21,81700,83400,81000,83000,81092.07813,28046832
2/2/21,84100,86400,83700,84400,82459.89063,26302077
2/3/21,84800,85400,83400,84600,82655.28906,22112205
2/4/21,83500,83800,82100,82500,80603.57031,24171688
2/5/21,83100,84000,82500,83500,81580.58594,18036835
2/8/21,83800,84200,83000,83000,81092.07813,15338765
2/9/21,84000,84800,82700,82700,80798.96875,20898332
2/10/21,82600,82600,81600,81600,79724.25,23025766
2/15/21,83800,84500,83300,84200,82264.49219,23529706
2/16/21,84500,86000,84200,84900,82948.39844,20483100
2/17/21,83900,84200,83000,83200,81287.46875,18307735
2/18/21,83200,83600,82100,82100,80212.76563,21327683
2/19/21,82300,82800,81000,82600,80701.27344,25880879
2/22/21,83800,84200,82200,82200,80310.45313,25419886
2/23/21,81200,82900,81100,82000,80115.05469,20587314
2/24/21,81800,83600,81300,82000,80115.05469,26807651
2/25/21,84000,85400,83000,85300,83339.20313,34155986
2/26/21,82800,83400,82000,82500,80603.57031,38520800
3/2/21,85100,85300,83000,83600,81678.27344,33498180
3/3/21,83500,84000,82800,84000,82069.07813,19882132
3/4/21,82600,83200,82200,82400,80505.86719,24348331
3/5/21,81100,82600,81100,82100,80212.76563,20508971
3/8/21,82900,83000,81600,82000,80115.05469,17641256
3/9/21,81400,81900,80600,81400,79528.85156,25420764
3/10/21,82400,82500,80700,80900,79040.34375,20038422
3/11/21,81000,82500,81000,82000,80115.05469,23818297
3/12/21,83100,83500,82400,82800,80896.67188,13530573
3/15/21,82800,82900,81800,81800,79919.65625,13735798
3/16/21,82200,83000,82100,82800,80896.67188,12293537
3/17/21,82800,82900,82000,82300,80408.15625,11625146
3/18/21,82800,83800,82600,82900,80994.36719,18585244
3/19/21,82100,82500,81800,81900,80017.35156,15869700
3/22/21,82000,82300,81700,82000,80115.05469,12670506
3/23/21,82600,82900,81800,81800,79919.65625,13299907
3/24/21,81000,81600,80700,81000,79138.04688,17926638
3/25/21,81000,82100,80800,81200,79333.44531,14758826
3/26/21,81400,81600,81000,81500,79626.54688,12845778
3/29/21,81700,81700,81000,81600,79724.25,14952134
3/30/21,81600,82300,81300,82200,80667.32813,13121698
3/31/21,82400,82700,81400,81400,79882.25,17240518
4/1/21,82500,83000,82000,82900,81354.28125,18676461
4/2/21,84000,85200,83900,84800,83218.85938,22997538
4/5/21,85800,86000,84800,85400,83807.67188,16255990
4/6/21,86200,86200,85100,86000,84396.49219,19042023
4/7/21,86100,86200,85400,85600,84003.94531,17885538
4/8/21,85700,85700,84100,84700,83120.71875,19244259
4/9/21,84700,84900,83400,83600,82041.22656,18193707
4/12/21,84100,84100,83100,83200,81648.69531,12915282
4/13/21,83000,84500,82800,84000,82433.77344,15238206
4/14/21,84000,84300,83400,84000,82433.77344,13794652
4/15/21,83700,84500,83400,84100,82531.90625,16377412
4/16/21,84700,84700,83600,83900,82335.64063,15429522
4/19/21,83800,84000,83300,83300,81746.82813,15287311
4/20/21,83300,84000,83100,83900,82335.64063,15521965
4/21/21,83300,83500,82500,82600,81059.875,21636079
4/22/21,82900,83000,82400,82400,80863.60938,13934746
4/23/21,81900,82900,81600,82800,81256.14844,17805080
4/26/21,82900,83500,82600,83500,81943.10156,15489938
4/27/21,83200,83300,82500,82900,81354.28125,12941533
4/28/21,83200,83200,82100,82100,80569.20313,15596759
4/29/21,82400,82500,81500,81700,80176.66406,20000973
4/30/21,81900,82100,81500,81500,79980.38281,18673197
5/3/21,81000,82400,81000,81700,80176.66406,15710336
5/4/21,81900,82600,81800,82600,81059.875,12532550
5/6/21,81700,82300,81700,82300,80765.47656,17047511
5/7/21,81800,82100,81500,81900,80372.92969,14154882
5/10/21,82300,83500,81800,83200,81648.69531,19385027
5/11/21,82500,82600,81100,81200,79685.97656,28996680
5/12/21,80800,81200,79800,80000,78508.35156,35812268
5/13/21,78900,79600,78400,78500,77036.32031,31490096
5/14/21,79000,80300,78900,80100,78606.49219,16450920
5/17/21,80800,80900,79200,79600,78115.8125,17740855
5/18/21,79600,80000,79100,79600,78115.8125,17494407
5/20/21,79400,79700,79100,79500,78017.67969,16541828
5/21/21,80100,81500,79800,80100,78606.49219,20961714
5/24/21,80100,80400,79500,79700,78213.94531,13398666
5/25/21,80000,80400,79800,79900,78410.21875,13628942
5/26/21,80400,80500,79700,79800,78312.08594,11984359
5/27/21,80000,80000,79100,79600,78115.8125,23198510
5/28/21,79800,80400,79400,80100,78606.49219,12360199
5/31/21,80300,80600,79600,80500,78999.03906,13321324
6/1/21,80500,81300,80100,80600,79097.16406,14058401
6/2/21,80400,81400,80300,80800,79293.4375,16414644
6/3/21,81300,83000,81100,82800,81256.14844,29546007
6/4/21,82700,82700,81500,82200,80667.32813,18112259
6/7/21,82700,82800,81600,81900,80372.92969,16496197
6/8/21,82300,82600,81800,81900,80372.92969,12781226
6/9/21,81500,82000,81100,81100,79587.84375,14908823
6/10/21,81300,81400,80900,81000,79489.71094,17586995
6/11/21,81200,81700,80700,81000,79489.71094,14087962
6/14/21,80800,80900,80500,80500,78999.03906,10550078
6/15/21,80900,81200,80600,80900,79391.57813,10075685
6/16/21,81500,81900,81100,81800,80274.78906,14999855
6/17/21,81100,81300,80700,80900,79391.57813,14007385
6/18/21,81100,81100,80500,80500,78999.03906,14916721
6/21/21,79700,80000,79600,79900,78410.21875,16063340
6/22/21,80200,80300,79900,80000,78508.35156,11773365
6/23/21,80500,80600,79900,80100,78606.49219,13856548
6/24/21,80400,81400,80100,81200,79685.97656,18771080
6/25/21,81500,81900,81200,81600,80078.53125,13481405
6/28/21,81700,82000,81600,81900,80372.92969,11578529
6/29/21,81900,82100,80800,81000,79841.63281,15744317
6/30/21,81100,81400,80700,80700,79545.92969,13288643
7/1/21,80500,80600,80000,80100,78954.50781,13382882
7/2/21,80000,80400,79900,80000,78855.9375,8753097
7/5/21,80100,80800,80000,80400,79250.21094,8330969
7/6/21,80600,81200,80500,81200,80038.78125,12131651
7/7/21,81200,81300,80300,80800,79644.49219,15992202
7/8/21,81100,81200,79900,79900,78757.36719,16660998
7/9/21,79600,79800,79000,79400,78264.52344,22720577
7/12/21,79900,80000,79500,79700,78560.22656,9768108
7/13/21,80000,80200,79800,79800,78658.79688,9863450
7/14/21,79400,79600,79100,79500,78363.08594,11575636
7/15/21,79800,80600,79500,80600,79447.35156,13766279
7/16/21,80100,80100,79500,79800,78658.79688,10859399
7/19/21,79100,79200,78800,79000,77870.24219,13155414
7/20/21,78500,79000,78400,79000,77870.24219,12456646
7/21/21,79000,79100,78500,78500,77377.39063,12355296
7/22/21,79000,79800,78900,79700,78560.22656,12618790
7/23/21,79700,79900,79200,79300,78165.94531,9098910
7/26/21,79400,79500,78800,78800,77673.10156,10040975
7/27/21,79200,79400,78500,78500,77377.39063,11427693
7/28/21,78300,79200,78100,79200,78067.38281,12743417
7/29/21,78800,79400,78800,79000,77870.24219,14360453
7/30/21,78900,78900,78500,78500,77377.39063,13823411
8/2/21,79200,79500,78700,79300,78165.94531,11739124
8/3/21,79400,81400,79300,81400,80235.92188,24339360
8/4/21,82200,83100,81800,82900,81714.46875,25642368
8/5/21,83300,83300,82000,82100,80925.91406,18485469
8/6/21,81900,82500,81300,81500,80334.49219,13342623
8/9/21,81500,82300,80900,81500,80334.49219,15522581
8/10/21,82300,82400,80100,80200,79053.07031,20362639
8/11/21,79600,79800,78500,78500,77377.39063,30241137
8/12/21,77100,78200,76900,77000,75898.84375,42365223
8/13/21,75800,76000,74100,74400,73336.02344,61270643
8/17/21,74000,75100,74000,74200,73138.88281,30944847
8/18/21,73900,74600,73100,73900,72843.17969,29192631
8/19/21,73500,74400,73100,73100,72054.61719,22166298
8/20/21,73500,73900,72500,72700,71660.33594,22364803
8/23/21,73300,74000,73000,73300,72251.75781,19384648
8/24/21,73900,75700,73900,75600,74518.85938,21016913
8/25/21,76200,76600,74900,75700,74617.42969,22319664
8/26/21,76100,76200,74600,74600,73533.16406,16671494
8/27/21,74300,75000,73800,74300,73237.45313,15172748
8/30/21,75400,75500,74200,74600,73533.16406,12686999
8/31/21,74900,76700,74300,76700,75603.13281,24630370
9/1/21,76700,77100,75900,76800,75701.70313,16114775
9/2/21,76800,76800,75700,76000,74913.14063,15347486
9/3/21,76400,76700,76000,76600,75504.5625,12096419
9/6/21,76800,77600,76600,77300,76194.55469,12861180
9/7/21,77100,77100,75900,76100,75011.70313,13239401
9/8/21,76000,76400,75600,76300,75208.84375,11798147
9/9/21,76400,76600,75000,75300,74223.15625,17600770
9/10/21,75300,75600,74800,75300,74223.15625,10103212
9/13/21,75200,76300,75100,76300,75208.84375,11397775
9/14/21,77100,77700,76600,76600,75504.5625,18167057
9/15/21,77400,77400,76400,77000,75898.84375,12829128
9/16/21,77300,77400,76100,76100,75011.70313,13067622
9/17/21,76300,77200,75900,77200,76095.98438,16289502
9/23/21,77500,77600,76800,77400,76293.125,17055590
9/24/21,77600,77700,77100,77300,76194.55469,12247274
9/27/21,77300,77700,77000,77700,76588.82813,11699798
9/28/21,77700,77800,76200,76300,75208.84375,15406382
9/29/21,74800,75300,73800,74100,73387.53125,23992458
9/30/21,74300,74800,73700,74100,73387.53125,19919361
10/1/21,73900,74000,72900,73200,72496.17969,15803395
10/5/21,73000,73000,71400,72200,71505.80469,24013921
10/6/21,72600,72800,71200,71300,70614.45313,18956962
10/7/21,71600,72100,71300,71600,70911.5625,13683532
10/8/21,72300,72400,71500,71500,70812.53125,14043287
10/12/21,70700,70900,68700,69000,68336.57031,31001484
10/13/21,68700,69600,68300,68800,68138.49219,24172015
10/14/21,69000,69800,68800,69400,68732.72656,19520641
10/15/21,70200,71000,70000,70100,69425.99219,18051612
10/18/21,70200,70300,69200,70200,69525.03125,13486391
10/19/21,70800,71000,70400,70600,69921.1875,9507991
10/20/21,70700,71000,70200,70300,69624.07031,10151638
10/21/21,70300,70600,70000,70200,69525.03125,10891094
10/22/21,70000,70700,70000,70400,69723.10156,8395448
10/25/21,69900,70600,69500,70200,69525.03125,10029621
10/26/21,70600,71500,70400,71100,70416.38281,10528252
10/27/21,71000,71000,70000,70100,69425.99219,10295316
10/28/21,69500,72200,69500,70700,70020.22656,20644902
10/29/21,71200,71600,69700,69800,69128.875,17016151
11/1/21,70200,70600,69900,69900,69227.91406,11503729
11/2/21,70800,72200,70700,71500,70812.53125,16812570
11/3/21,71700,71700,70100,70400,69723.10156,12770428
11/4/21,71200,71600,70500,70600,69921.1875,11818987
11/5/21,71600,71600,70200,70200,69525.03125,12667743
11/8/21,70400,70600,69800,70600,69921.1875,11121981
11/9/21,70300,71000,70100,70500,69822.14844,11159589
11/10/21,70300,70900,70200,70200,69525.03125,9422009
11/11/21,69900,70000,69600,69900,69227.91406,11489122
11/12/21,70200,70900,69900,70600,69921.1875,10087450
11/15/21,71700,71900,70900,71400,70713.49219,12420710
11/16/21,71500,72000,71300,71300,70614.45313,10919239
11/17/21,71300,71600,70600,70700,70020.22656,11027606
11/18/21,70700,71000,70200,70200,69525.03125,10144957
11/19/21,70400,71400,70100,71200,70515.41406,11954728
11/22/21,73300,75200,73000,74900,74179.83594,27506623
11/23/21,76000,76000,74500,75300,74575.99219,22029195
11/24/21,76000,76200,74100,74800,74080.79688,15652305
11/25/21,75100,75100,73600,73700,72991.375,12559258
11/26/21,73500,74100,72000,72300,71604.84375,13002242
11/29/21,71700,73000,71400,72300,71604.84375,16682559
11/30/21,73200,73900,70500,71300,70614.45313,30364841
12/1/21,72000,74800,71600,74400,73684.64063,21954856
12/2/21,73900,75800,73800,75800,75071.1875,23652940
12/3/21,75600,76000,74100,75600,74873.10938,18330240
12/6/21,75100,76700,74900,76300,75566.38281,16391250
12/7/21,76100,77700,75600,77400,76655.80469,19232453
12/8/21,78300,78600,77100,77400,76655.80469,21558340
12/9/21,77400,78200,77000,78200,77448.10938,21604528
12/10/21,77400,77600,76800,76900,76160.60938,9155219
12/13/21,77200,78300,76500,76800,76061.57813,15038750
12/14/21,76500,77200,76200,77000,76259.64844,10976660
12/15/21,76400,77600,76300,77600,76853.88281,9584939
12/16/21,78500,78500,77400,77800,77051.95313,11996128
12/17/21,76800,78000,76800,78000,77250.03906,13108479
12/20/21,77600,77800,76800,77100,76358.6875,11264375
12/21/21,77900,78300,77500,78100,77349.07031,14245298
12/22/21,78900,79400,78800,79400,78636.57031,17105892
12/23/21,79800,80000,79300,79900,79131.76563,13577498
12/24/21,80200,80800,80200,80500,79725.99219,12086380
12/27/21,80600,80600,79800,80200,79428.88281,10783368
12/28/21,80200,80400,79700,80300,79527.92188,18226325
12/29/21,80200,80200,78500,78800,78394.77344,19794795
12/30/21,78900,79500,78100,78300,77897.34375,14236700
1/4/22,78800,79200,78300,78700,78295.28906,12427416
1/5/22,78800,79000,76400,77400,77001.97656,25470640
1/6/22,76700,77600,76600,76900,76504.54688,12931954
1/7/22,78100,78400,77400,78300,77897.34375,15163757
1/10/22,78100,78100,77100,78000,77598.89063,9947422
1/11/22,78400,79000,78000,78900,78494.25781,13221123
1/12/22,79500,79600,78600,78900,78494.25781,11000502
1/13/22,79300,79300,77900,77900,77499.40625,13889401
1/14/22,77700,78100,77100,77300,76902.49219,10096725
1/17/22,77600,77800,76900,77500,77101.46094,8785122
1/18/22,77600,77800,76600,77000,76604.03125,9592788
1/19/22,76500,76900,76100,76300,75907.63281,10598290
1/20/22,76200,76700,75900,76500,76106.60156,9708168
1/21/22,75800,75800,74700,75600,75211.23438,15774888
1/24/22,75400,75800,74700,75100,74713.80469,13691134
1/25/22,74800,75000,73200,74000,73619.46094,17766704
1/26/22,74000,74000,74000,74000,73619.46094,0
1/27/22,73800,74000,71300,71300,70933.34375,22274777
1/28/22,71300,73700,71200,73300,72923.05469,21367447
2/3/22,74900,74900,73300,73300,72923.05469,17744721
2/4/22,74300,74600,73400,74000,73619.46094,12730034
2/7/22,73500,73600,72400,73000,72624.60156,14240838
2/8/22,73000,73000,73000,73000,72624.60156,0
2/9/22,73000,73000,73000,73000,72624.60156,0
2/10/22,75600,75800,74700,75400,75012.25781,17746033
2/11/22,75000,75500,74600,74900,74514.82813,12205407
2/14/22,74400,74500,73100,73700,73321,13993255
2/15/22,74100,74200,73100,73700,73321,9320365
2/16/22,74600,74900,74200,74800,74415.34375,10767386
2/17/22,75000,75600,74500,75000,74614.3125,13605382
2/18/22,74600,74800,73700,74300,73917.91406,10122226
2/21/22,74300,74300,74300,74300,73917.91406,0
2/22/22,74300,74300,74300,74300,73917.91406,0
2/23/22,74300,74300,74300,74300,73917.91406,0
2/24/22,72300,72300,71300,71500,71132.3125,15759283
2/25/22,72100,72600,71900,71900,71530.25781,13168484
2/28/22,71900,71900,71900,71900,71530.25781,0
3/2/22,72300,72400,71500,71700,71331.28906,12481430
3/3/22,72300,73100,72200,72900,72525.11719,13232638
3/4/22,72900,72900,72900,72900,72525.11719,0
3/7/22,70000,70600,69900,70100,69739.51563,18617138
3/8/22,68800,70000,68700,69500,69142.60156,15828269
3/10/22,69500,69500,69500,69500,69142.60156,0
3/11/22,70500,70700,69700,70000,69640.03125,15787655
3/14/22,70000,70200,69600,70200,69839,9040993
3/15/22,70200,70200,70200,70200,69839,0
3/16/22,70200,70500,69700,70400,70037.96875,10175750
3/17/22,70400,70400,70400,70400,70037.96875,0
3/18/22,70600,70900,70200,70700,70336.42969,14410038
3/21/22,70900,71000,69900,69900,69540.53906,11169002
3/22/22,69900,70500,69900,70300,69938.48438,9402666
3/23/22,70600,71200,70300,70500,70137.46094,12398025
3/24/22,69600,70300,69600,69800,69441.05469,37943357
3/25/22,70100,70200,69600,69800,69441.05469,12986010
3/28/22,69500,69900,69200,69700,69341.57031,12619289
3/29/22,70000,70300,69800,70200,69839,13686208
3/30/22,70300,70500,69800,69900,69900,12670187
3/31/22,69900,70200,69600,69600,69600,12510366
4/1/22,69500,69500,69000,69100,69100,15916846
4/4/22,68900,69300,68600,69300,69300,11107905
4/5/22,69400,69600,69100,69200,69200,8467248
4/6/22,68600,68800,68500,68500,68500,15517308
4/7/22,68500,68500,68000,68000,68000,20683327
4/8/22,68100,68300,67700,67800,67800,15453191
4/11/22,67800,68100,67400,67900,67900,12263735
4/12/22,67600,67700,67000,67000,67000,13924389
4/13/22,67300,69000,67200,68700,68700,17378619
4/14/22,68700,68700,67500,67500,67500,16409494
4/15/22,67200,67300,66500,66600,66600,13176415
4/18/22,66500,67100,66100,66700,66700,10119203
4/19/22,67100,68000,67000,67300,67300,12959434
4/20/22,67000,67400,66500,67400,67400,16693293
4/21/22,67600,68300,67500,67700,67700,12847448
4/22/22,67200,67300,66700,67000,67000,11791478
4/25/22,66500,66700,66300,66300,66300,11016474
4/26/22,66400,66700,66100,66100,66100,12946923
4/27/22,65400,65500,64900,65000,65000,18122084
4/28/22,65400,65500,64500,64800,64800,16895527
4/29/22,65100,67600,65000,67400,67400,26190390
5/2/22,66600,67600,66500,67300,67300,14106184
5/3/22,67400,68400,67300,67500,67500,14168875
5/4/22,68000,68400,67500,67900,67900,11505248
5/6/22,67000,67100,66500,66500,66500,14356156
5/10/22,65900,66300,65300,65700,65700,17235605
5/11/22,65500,66300,65200,65700,65700,12330920
5/12/22,65200,65500,64900,64900,64900,16414188
5/13/22,65300,66700,65200,66500,66500,14551536
5/16/22,67100,67400,66100,66300,66300,11937555
5/17/22,66600,67900,66600,67600,67600,15680447
5/18/22,68300,68700,67600,68100,68100,16486319
5/19/22,66500,67600,66500,67500,67500,17073727
5/20/22,67800,68400,67700,68000,68000,12109671
5/23/22,68800,68800,67600,67900,67900,9942321
